,HANDLE_OAPEN_Library_ID,Publication_type,Publication_title,Publication_subtitle,Publication_ISBN,Publication_author,Publication_editor,Pubilcation_year,Publication_publisher,Publication_language,English_yes_no,Country,Continent,National_languages,Title_downloads,English_text_mining,Country_mentioned_yes_no,Country_score,Total_downloads_OAPEN_Library
277,20.500.12657/32086,book,Manifiesto del Nuevo Realismo,,9788842098928,"Ferraris, Maurizio",,2012,Ariadna Ediciones,Spanish; Castilian[spa],Non-English,Colombia,South America,Spanish,746.0,,,9.0,3663.0
278,20.500.12657/32086,book,Manifiesto del Nuevo Realismo,,9788842098928,"Ferraris, Maurizio",,2012,Ariadna Ediciones,Spanish; Castilian[spa],Non-English,Ecuador,South America,Spanish; Quechua,83.0,,,8.0,2646.0
279,20.500.12657/32086,book,Manifiesto del Nuevo Realismo,,9788842098928,"Ferraris, Maurizio",,2012,Ariadna Ediciones,Spanish; Castilian[spa],Non-English,Costa Rica,South America,Spanish,41.0,,,6.0,485.0
280,20.500.12657/32099,book,1912-2012 El siglo de los comunistas chilenos,,9789563031423,,"Álvarez, Rolando||Ulianova, Olga||Loyola, Manuel",2012,Ariadna Ediciones,Spanish; Castilian[spa],Non-English,Dominican Republic,South America,Spanish,18.0,,,9.0,1138.0
281,20.500.12657/32754,book,The Great Umar Khayyam,A Global Reception of the Rubáiyát,9789087281571,"Seyed-Gohrab, A.A.",,2012,Leiden University Press,English[eng],English only,"Iran, Islamic Republic of",Asia,Persian,142.0,<U+043E><U+043C><U+0430><U+0440> <U+0445><U+0430><U+0439><U+044F><U+043C> <U+0440><U+0443><U+0431><U+0430><U+0438> asghar seyed gohrab ali asghar seyed khayyæm’s universal appeal umar khayyæm’s poetry chalisova ch melville text umar khayyæm a<U+1E25>mad rami’s translation amsterdam rozenberg publishers a.a seyed gohrab genootschap woubrugge avalon rozenberg publishers 2006 ed mu ammad seyed gohrab eds <U+043A><U+0430><U+043A> <U+0447><U+0443><U+0434><U+0435><U+043D> <U+043C><U+0438><U+043B><U+043E><U+0439> <U+043E><U+043C><U+0430><U+0440> <U+0445><U+0430><U+0439><U+044F><U+043C> <U+043A><U+0430><U+043A> <U+0445><U+0430><U+0439><U+044F><U+043C> <U+043A><U+0430><U+043A> <U+0447><U+0443><U+0434><U+0435><U+043D> <U+0447><U+0443><U+0434><U+0435><U+043D> <U+043C><U+0438><U+043B><U+043E><U+0439> <U+043B><U+0438><U+043A> publishers 2006 pp roseraie du savoir rubæ ñyæt umar nederlands omar khayyam umar khayyæm transl <U+0445><U+0430><U+0439><U+044F><U+043C> <U+0440><U+0443><U+0431><U+0430><U+0438> <U+043F><U+0435><U+0440><U+0435><U+0432> arab umar khayyæm khayyæm’s rubæ ñyæt khayyam genootschap woubrugge mu ammad 81 omar khayyam genootschap umar khayyæm’s impact,No mention,1.0,888.0
282,20.500.12657/33181,book,Engaging with Carol Bacchi. Strategic Interventions and Exchanges,,9780987171856,,"Bletsas, Angelique||Beasley, Chris",2012,University of Adelaide Press,English[eng],English only,Sweden,Europe,Swedish,775.0,evidence based policy compulsory income management global disability research comparative politics acknowledging ontological politics research post structural comparative problematising inclusive development structural comparative politics 1999 women policy analysing policy what’s accessed april 2011 politics recasting policy recasting policy studies accessed january 2011 bacchi’s wpr approach structure agency dichotomy 2009 analysing policy australian feminist studies english canadian suffragists structure agency debate women’s policy pathways actor network theory feminist comparative studies bacchi 1999 2009a challenges cheltenham uk cheltenham uk edward conference london october critical social policy disability research conference,No mention,4.0,4739.0
283,20.500.12657/33181,book,Engaging with Carol Bacchi. Strategic Interventions and Exchanges,,9780987171856,,"Bletsas, Angelique||Beasley, Chris",2012,University of Adelaide Press,English[eng],English only,Denmark,Europe,Danish,313.0,evidence based policy compulsory income management global disability research comparative politics acknowledging ontological politics research post structural comparative problematising inclusive development structural comparative politics 1999 women policy analysing policy what’s accessed april 2011 politics recasting policy recasting policy studies accessed january 2011 bacchi’s wpr approach structure agency dichotomy 2009 analysing policy australian feminist studies english canadian suffragists structure agency debate women’s policy pathways actor network theory feminist comparative studies bacchi 1999 2009a challenges cheltenham uk cheltenham uk edward conference london october critical social policy disability research conference,No mention,1.0,1967.0
284,20.500.12657/33181,book,Engaging with Carol Bacchi. Strategic Interventions and Exchanges,,9780987171856,,"Bletsas, Angelique||Beasley, Chris",2012,University of Adelaide Press,English[eng],English only,Australia,Oceania,English,1697.0,evidence based policy compulsory income management global disability research comparative politics acknowledging ontological politics research post structural comparative problematising inclusive development structural comparative politics 1999 women policy analysing policy what’s accessed april 2011 politics recasting policy recasting policy studies accessed january 2011 bacchi’s wpr approach structure agency dichotomy 2009 analysing policy australian feminist studies english canadian suffragists structure agency debate women’s policy pathways actor network theory feminist comparative studies bacchi 1999 2009a challenges cheltenham uk cheltenham uk edward conference london october critical social policy disability research conference,Country discussed,7.0,10651.0
285,20.500.12657/33185,book,Cyber-Nationalism in China. Challenging Western media portrayals of internet censorship in China,,9780987171894,"Jiang, Ying",,2012,University of Adelaide Press,English[eng],English only,Hong Kong,Asia,Cantonese; English,206.0,anti cnn website chinese bloggers anger http www.anti cnn.com cnn.com forum cn www.anti cnn.com forum chinese communist party political satire blogs 23 june 2009 chinese blogging community chinese generation y’s existing political framework explicitly sensitive topics press cambridge massachusetts source http www.anti western media bias 05 asia pacific 08 asia pacific 31 march 2009 anti cnn site chinese internet users forum cn thread free encyclopaedia http grass mud horse viewed 23 june viewed 31 march viewed 7 march 1 html accessed 13 march 2009 20 march 2009 anti cnn forum,No mention,3.0,2546.0
286,20.500.12657/33236,book,Sexual Assault in Canada,"Law, Legal Practice and Women's Activism",9780776619774,"A. Sheehy, Elizabeth",,2012,University of Ottawa Press / Les Presses de l’Université d’Ottawa,English[eng],English only,Canada,North America,English; French,720.0,[No book data - add later!],[check later],4.0,7139.0
287,20.500.12657/33584,book,Engendering Violence in Papua New Guinea,,9781921862854,,"Jolly, Margaret||Stewart, Christine||Brewer, Carolyn",2012,ANU Press,English[eng],English only,Papua New Guinea,Oceania,English,212.0,law reform commission australian national university introduction engendering violence sydney hawkins press asia pacific press guinea persons power gender based violence melanesia ed sinclair 2 troubled masculinities 5 engendering violence laura zimmer tamakoshi guinea courts sentencing 3 engendered violence 8 gender violence ed sinclair dinnen millennium development goal mary marian devotion dame carol kidu ed leslie butt melanesia ed leslie anthropology 19 2 aids culture sexuality human rights watch changing pacific masculinities national research institute post courier port asian studies canberra concilium legionis mariae macintyre ch 8,Country discussed,6.0,4085.0
288,20.500.12657/33845,book,Stalins Soldaten in Österreich,Die Innensicht der sowjetischen Besatzung 1945–1955,9783205787006,"Stelzl-Marx, Barbara",,2012,Böhlau,German[ger],Non-English,Austria,Europe,German,731.0,,,10.0,6536.0
289,20.500.12657/34456,book,Syntax of Dutch,Nouns and Noun Phrases - Volume 1,9789089644602,,"Keizer, Evelien||Broekhuis, Hans",2012,Amsterdam University Press,English[eng],English only,Iraq,Asia,Arabic; Kurdish,432.0,coordinated antecedent reading restrictive relative clause genitive noun phrase det inf nominalizations bare inf nominalizations prenominal noun phrase kost veel tijd inf nominalizations derived laat komen worden restrictive adverbial phrase speech act nouns prenominal genitive noun modified noun phrase singular reference reading speech act noun indefinite noun phrases komen worden gestraft restrictive infinitival clauses veel overlast geven complement adjunct tests coordinated indefinite plurals phrase possessive pronoun relative pronoun functions restrictive pp modifiers eerste boek pp noun phrase possessive overlast geven houden rc reli ti relative clauses dp free relative constructions,No mention,2.0,2354.0
290,20.500.12657/34457,book,Syntax of Dutch,Nouns and Noun Phrases - Volume 2,9789089644633,,"Dikken, Marcel den||Broekhuis, Hans",2012,Amsterdam University Press,English[eng],English only,Iraq,Asia,Arabic; Kurdish,121.0,pre determiner bare indefinite noun phrases definite noun phrases indefinite noun phrase noun phrases headed determiner bare heel definite noun phrase post determiner heel clause initial position regular subject position negative polar heel referential personal pronouns plural noun phrases pseudo partitive construction referential possessive pronouns determiner inflectible heel plural noun phrase post determiner inflectible pre determiner heel completeness sake note negative polarity items noun phrases modified quantified noun phrases neuter noun soort bare noun phrase noun soort species indefinite nominal objects pseudo partitive constructions referential personal pronoun bare noun phrases,No mention,2.0,2354.0
291,20.500.12657/34486,book,Islam on the Move,The Tablighi Jama'at in Southeast Asia,9789089644398,"Noor, Farish A.",,2012,Amsterdam University Press,English[eng],English only,Bangladesh,Asia,English,69.0,dr murshid ali malaysian islamic party murshid ali khan ustaz talib zulham ideal prophetic type cikgu sidek saniff dusun raja kelantan imam abdullah suparsono nanyang technological university prophetic ideal type southeast asian studies ustaz dr murshid ustaz haji ataullah kitab kisah kisah pan malaysian islamic raja kelantan april ustaz imam abdullah entrop west papua indian muslim community kisah kisah sahabat ustaz muhammad jamil abdullah suparsono entrop abu bakar ba’asyir abu muhammad fahim ada apa ke apa ke india attaullah surakarta september aziz nik mat guru nik aziz himpunan fadhilah amal,No mention,2.0,1285.0
292,20.500.12657/34489,book,"The Migration Period, Pre-Viking Age, and Viking Age in Estonia",,9789949199365,"Tvauri, Andres",,2012,University of Tartu Press,English[eng],English only,Estonia,Europe,Estonian; Russian,163.0,roman iron age south eastern estonia middle iron age final iron age burial site 252 settlement site 64 stone grave field north western estonia photo kristel külljastinen akadeemia ajaloo instituut koost ja toim eesti nsv teaduste photo andres tvauri tallinn eesti nsv teaduste akadeemia ajaloo baltic sea region pre roman iron south western finland nsv teaduste akadeemia settlement complex 40 wheel thrown pottery vitterhets historie och 7th 8th centuries burial site 250 burial site 251 kungl vitterhets historie viking age sites historie och antikvitets late roman iron 9th 10th centuries,Country discussed,7.0,1016.0
293,20.500.12657/34515,book,The Organization of the Pyramid Texts (2 vol. set): Typology and Disposition,,9789004218659,"Hays, Harold M.",,2012,Brill,English[eng],English only,Egypt,Africa,Arabic,162.0,osiris nn vocative components priestly recitations components offering texts type apotropaic text sequences 25 29 mixed series sacerdotal 6 subsequence 30 sequence 6 subsequence 25 29 subsequences direction object direction object direction recite components transition texts sacerdotal text personal temple sanctuary ritual text personal service 29 subsequences 31 text category sacerdotal bread offering direction sacerdotal text category person 2nd person type provisioning text arises stands exhortation person 2 3 components apotropaic texts direction regalia offering offering direction object residue 3 1 object direction regalia regalia offering direction subsequences 31 35,No mention,4.0,2274.0
294,20.500.12657/34516,book,Catalogue of Turkish Manuscripts in the Library of Leiden University and Other Collections in the Netherlands. Minor Collections.,,9789004221901,"Schmidt, Jan",,2012,Brill,English[eng],English only,Turkey,Europe,Turkish,232.0,leiden ub bpl ub bpl 3273 groningen ub hs ub hs diederichs hs diederichs 136 leiden university library ub acad 97 ub hs 1 university library hs ub hs vi ub hs cq ms owner leiden ub acad 87 owner leiden ub glazed white paper catalogue entry ccobars university library acad acad 87 3 efendi leiden ub ub acad 74 hs cn 12 ub hs 491 copyist leiden ub ub hs cn amsterdam university library catalogue entries cco ub acad 156 hs diederichs 9 ub hs 471 utrecht university library,No mention,2.0,2954.0
